CIK,company_name,date_filed,filename,id
1756497,Change Healthcare Inc.,2019-06-28,edgar/data/1756497/0001193125-19-186167.txt,3847991
1758730,Tradeweb Markets Inc.,2019-04-05,edgar/data/1758730/0001144204-19-018482.txt,3848834
1757715,"Mohawk Group Holdings, Inc.",2019-06-13,edgar/data/1757715/0001193125-19-171604.txt,3848377
1758530,So-Young International Inc.,2019-05-02,edgar/data/1758530/0001193125-19-133974.txt,3848743
1756708,Jumia Technologies AG,2019-04-15,edgar/data/1756708/0001193125-19-105752.txt,3848082
1757399,Tufin Software Technologies Ltd.,2019-04-11,edgar/data/1757399/0001628280-19-004190.txt,3848272
1760542,HOOKIPA Pharma Inc.,2019-04-19,edgar/data/1760542/0001047469-19-002394.txt,3849488
1759824,B. Riley Principal Merger Corp.,2019-04-09,edgar/data/1759824/0001615774-19-005543.txt,3849265
1759614,Yunji Inc.,2019-05-03,edgar/data/1759614/0001193125-19-136764.txt,3849179
1759774,"Postal Realty Trust, Inc.",2019-05-16,edgar/data/1759774/0001615774-19-008054.txt,3849233
1761612,BICYCLE THERAPEUTICS Ltd,2019-05-23,edgar/data/1761612/0001047469-19-003291.txt,3849882
1760717,SciPlay Corp,2019-05-06,edgar/data/1760717/0001047469-19-002860.txt,3849577
1761312,"Palomar Holdings, Inc.",2019-04-17,edgar/data/1761312/0001047469-19-002321.txt,3849771
1764013,Health Sciences Acquisitions Corp,2019-05-10,edgar/data/1764013/0001615774-19-007495.txt,3850749
1762301,Fiverr International Ltd.,2019-06-14,edgar/data/1762301/0001047469-19-003639.txt,3850113
1763731,Replay Acquisition Corp.,2019-04-05,edgar/data/1763731/0001047469-19-002026.txt,3850662
1766502,"Chewy, Inc.",2019-06-17,edgar/data/1766502/0001193125-19-174261.txt,3851772
1764925,"Slack Technologies, Inc.",2019-06-20,edgar/data/1764925/0001628280-19-008125.txt,3851048
1764711,PROFICIENT ALPHA ACQUISITION CORP,2019-05-31,edgar/data/1764711/0001264931-19-000115.txt,3850942
1766368,"Mayville Engineering Company, Inc.",2019-05-10,edgar/data/1766368/0001193125-19-144347.txt,3851676
1767582,Luckin Coffee Inc.,2019-05-17,edgar/data/1767582/0001047469-19-003174.txt,3852337
1766526,"Tectonic Financial, Inc.",2019-05-13,edgar/data/1766526/0001140361-19-008966.txt,3851832
1768259,GSX Techedu Inc.,2019-06-06,edgar/data/1768259/0001193125-19-166951.txt,3852691
1768012,"Landcadia Holdings II, Inc.",2019-05-08,edgar/data/1768012/0001144204-19-024346.txt,3852596
1770141,"GigCapital2, Inc.",2019-06-07,edgar/data/1770141/0001193125-19-168304.txt,3853642
1769624,AGBA Acquisition Ltd,2019-05-15,edgar/data/1769624/0001615774-19-007849.txt,3853289
1770883,Linx S.A.,2019-06-27,edgar/data/1770883/0001047469-19-003913.txt,3854189
1774155,South Mountain Merger Corp.,2019-06-21,edgar/data/1774155/0001140361-19-011311.txt,3858018
1771515,Grocery Outlet Holding Corp.,2019-06-20,edgar/data/1771515/0001193125-19-177655.txt,3854885
1771908,Haymaker Acquisition Corp. II,2019-06-10,edgar/data/1771908/0001193125-19-169266.txt,3855211
1771917,"Karuna Therapeutics, Inc.",2019-06-28,edgar/data/1771917/0001193125-19-185971.txt,3855252
1772757,Diamond Eagle Acquisition Corp.  DE,2019-05-14,edgar/data/1772757/0001144204-19-025706.txt,3856204
72444,"Vaxart, Inc.",2019-04-10,edgar/data/72444/0001047469-19-002130.txt,3884290
1774675,Churchill Capital Corp II,2019-06-28,edgar/data/1774675/0001144204-19-032954.txt,3858620
275880,PARSONS CORP,2019-05-09,edgar/data/275880/0001193125-19-142103.txt,3869437
1003751,AMERICAN TRANSITIONAL HOSPITALS INC/,2013-09-03,edgar/data/1003751/0001047469-13-008834.txt,3926479
880242,"BIOLARGO, INC.",2019-05-23,edgar/data/880242/0001437749-19-010763.txt,3906516
922612,SCHMITT INDUSTRIES INC,2019-05-29,edgar/data/922612/0001193125-19-159751.txt,3919015
1072627,KINGSWAY FINANCIAL SERVICES INC,2013-08-09,edgar/data/1072627/0001072627-13-000087.txt,3942727
1035688,SELECT MEDICAL CORP,2013-09-03,edgar/data/1035688/0001047469-13-008834.txt,3933995
1017147,INTENSIVA HEALTHCARE CORP,2013-09-03,edgar/data/1017147/0001047469-13-008834.txt,3929479
1069308,"Opexa Therapeutics, Inc.",2013-08-08,edgar/data/1069308/0001193125-13-327186.txt,3942016
1130598,"Onconova Therapeutics, Inc.",2013-07-25,edgar/data/1130598/0001047469-13-007768.txt,3954837
1124009,SEMPERCARE INC,2013-09-03,edgar/data/1124009/0001047469-13-008834.txt,3953912
1142826,SELECT SPECIALTY HOSPITAL BEECH GROVE INC,2013-09-03,edgar/data/1142826/0001047469-13-008834.txt,3957694
1137091,"POWER SOLUTIONS INTERNATIONAL, INC.",2013-07-11,edgar/data/1137091/0001193125-13-288020.txt,3956108
1142835,SELECT SPECIALTY HOSPITAL CHARLESTON INC,2013-09-03,edgar/data/1142835/0001047469-13-008834.txt,3957699
1142821,"SELECT SPECIALTY HOSPITAL NORTHEAST OHIO, INC",2013-09-03,edgar/data/1142821/0001047469-13-008834.txt,3957684
1142822,SELECT MEDICAL REHABILITATION CLINICS INC,2013-09-03,edgar/data/1142822/0001047469-13-008834.txt,3957689
1142936,SELECT SPECIALTY HOSPITAL NORTHERN KENTUCKY LLC,2013-09-03,edgar/data/1142936/0001047469-13-008834.txt,3957809
1142937,SELECT SPECIALTY HOSPITAL MACOMB COUNTY INC,2013-09-03,edgar/data/1142937/0001047469-13-008834.txt,3957814
1142940,SELECT SPECIALTY HOSPITAL MEMPHIS INC,2013-09-03,edgar/data/1142940/0001047469-13-008834.txt,3957819
1142942,SELECT SPECIALTY HOSPITAL ARIZONA INC,2013-09-03,edgar/data/1142942/0001047469-13-008834.txt,3957825
1142945,SELECT SPECIALTY HOSPITAL SOUTH DALLAS INC,2013-09-03,edgar/data/1142945/0001047469-13-008834.txt,3957830
1142946,SELECT SPECIALTY HOSPITAL MILWAUKEE INC,2013-09-03,edgar/data/1142946/0001047469-13-008834.txt,3957835
1142952,SELECT SPECIALTY HOSPITAL NASHVILLE INC,2013-09-03,edgar/data/1142952/0001047469-13-008834.txt,3957840
1142955,SELECT SPECIALTY HOSPITAL NORTH KNOXVILLE INC,2013-09-03,edgar/data/1142955/0001047469-13-008834.txt,3957845
1142963,REHAB PROVIDER NETWORK-EAST I INC,2013-09-03,edgar/data/1142963/0001047469-13-008834.txt,3957850
1142965,SELECT SPECIALTY HOSPITAL OKLAHOMA CITY INC,2013-09-03,edgar/data/1142965/0001047469-13-008834.txt,3957855
1142967,REHAB PROVIDER NETWORK-INDIANA INC,2013-09-03,edgar/data/1142967/0001047469-13-008834.txt,3957860
1142998,"SELECT NOVACARE - KOP, INC.",2013-09-03,edgar/data/1142998/0001047469-13-008834.txt,3957920
1143000,REHAB PROVIDER NETWORK OF NEW MEXICO INC,2013-09-03,edgar/data/1143000/0001047469-13-008834.txt,3957925
1143003,REHAB PROVIDER NETWORK OF NORTH CAROLINA INC,2013-09-03,edgar/data/1143003/0001047469-13-008834.txt,3957930
1143004,REHAB PROVIDER NETWORK OF TEXAS INC,2013-09-03,edgar/data/1143004/0001047469-13-008834.txt,3957935
1143011,FINE BRYANT & WAH INC,2013-09-03,edgar/data/1143011/0001047469-13-008834.txt,3957940
1143016,REHABCLINICS GALAXY INC,2013-09-03,edgar/data/1143016/0001047469-13-008834.txt,3957945
1143020,REHABCLINICS PTA INC,2013-09-03,edgar/data/1143020/0001047469-13-008834.txt,3957950
1143023,GEORGIA PHYSICAL THERAPY INC,2013-09-03,edgar/data/1143023/0001047469-13-008834.txt,3957955
1143024,GP THERAPY LLC,2013-09-03,edgar/data/1143024/0001047469-13-008834.txt,3957960
1143029,GULF BREEZE PHYSICAL THERAPY INC,2013-09-03,edgar/data/1143029/0001047469-13-008834.txt,3957965
1143030,REHABCLINICS SPT INC,2013-09-03,edgar/data/1143030/0001047469-13-008834.txt,3957970
1143047,START INC,2013-09-03,edgar/data/1143047/0001047469-13-008834.txt,3957975
1143050,SELECT EMPLOYMENT SERVICES INC,2013-09-03,edgar/data/1143050/0001047469-13-008834.txt,3957980
1143135,"NOVACARE OUTPATIENT REHABILITATION, INC",2013-09-03,edgar/data/1143135/0001047469-13-008834.txt,3958045
1143136,"NOVACARE OUTPATIENT REHABILITATION EAST, INC",2013-09-03,edgar/data/1143136/0001047469-13-008834.txt,3958050
1143138,"NOVACARE REHABILITATION, INC",2013-09-03,edgar/data/1143138/0001047469-13-008834.txt,3958055
1142850,INTENSIVA HOSPITAL OF GREATER ST LOUIS INC,2013-09-03,edgar/data/1142850/0001047469-13-008834.txt,3957749
1142852,"RCI MICHIGAN, INC",2013-09-03,edgar/data/1142852/0001047469-13-008834.txt,3957754
1142853,SELECT SPECIALTY HOSPITAL FORT SMITH INC,2013-09-03,edgar/data/1142853/0001047469-13-008834.txt,3957759
1142855,"RCI WRS, INC",2013-09-03,edgar/data/1142855/0001047469-13-008834.txt,3957764
1142859,SELECT SPECIALTY HOSPITAL FORT WAYNE INC,2013-09-03,edgar/data/1142859/0001047469-13-008834.txt,3957769
1142861,"SELECT SPECIALTY HOSPITAL LAUREL HIGHLANDS, INC.",2013-09-03,edgar/data/1142861/0001047469-13-008834.txt,3957774
1142862,HOSPITAL HOLDINGS Corp,2013-09-03,edgar/data/1142862/0001047469-13-008834.txt,3957779
1142866,SELECT SPECIALTY HOSPITAL JACKSON INC,2013-09-03,edgar/data/1142866/0001047469-13-008834.txt,3957784
1142927,SELECT SPECIALTY HOSPITAL JOHNSTOWN INC,2013-09-03,edgar/data/1142927/0001047469-13-008834.txt,3957789
1142930,SELECT SPECIALTY HOSPITAL KANSAS CITY INC,2013-09-03,edgar/data/1142930/0001047469-13-008834.txt,3957794
1142931,SELECT SPECIALTY HOSPITAL KNOXVILLE INC,2013-09-03,edgar/data/1142931/0001047469-13-008834.txt,3957799
1142934,"SELECT SPECIALTY HOSPITAL LITTLE ROCK, INC",2013-09-03,edgar/data/1142934/0001047469-13-008834.txt,3957804
1142968,REHAB PROVIDER NETWORK-EAST II INC,2013-09-03,edgar/data/1142968/0001047469-13-008834.txt,3957865
1142969,REHAB PROVIDER NETWORK-MICHIGAN INC,2013-09-03,edgar/data/1142969/0001047469-13-008834.txt,3957870
1142971,"REHAB PROVIDER NETWORK-NEW JERSEY, INC",2013-09-03,edgar/data/1142971/0001047469-13-008834.txt,3957875
1142972,"REHAB PROVIDER NETWORK-OHIO, INC",2013-09-03,edgar/data/1142972/0001047469-13-008834.txt,3957880
1142977,REHAB PROVIDER NETWORK-PENNSYLVANIA INC,2013-09-03,edgar/data/1142977/0001047469-13-008834.txt,3957885
1142980,SELECT SPECIALTY HOSPITAL OMAHA INC,2013-09-03,edgar/data/1142980/0001047469-13-008834.txt,3957890
1142984,REHAB PROVIDER NETWORK OF COLORADO INC,2013-09-03,edgar/data/1142984/0001047469-13-008834.txt,3957895
1142986,SELECT SPECIALTY HOSPITAL PHOENIX INC,2013-09-03,edgar/data/1142986/0001047469-13-008834.txt,3957900
1142994,CROWLEY PHYSICAL THERAPY CLINIC INC,2013-09-03,edgar/data/1142994/0001047469-13-008834.txt,3957905
1142995,REHAB PROVIDER NETWORK OF FLORIDA INC,2013-09-03,edgar/data/1142995/0001047469-13-008834.txt,3957910
1142997,DOUGLAS AVERY & ASSOCIATES LTD,2013-09-03,edgar/data/1142997/0001047469-13-008834.txt,3957915
1143051,SELECT HOSPITAL INVESTORS INC,2013-09-03,edgar/data/1143051/0001047469-13-008834.txt,3957985
1143054,SELECTMARK INC,2013-09-03,edgar/data/1143054/0001047469-13-008834.txt,3957990
1143055,SELECT MEDICAL OF KENTUCKY INC,2013-09-03,edgar/data/1143055/0001047469-13-008834.txt,3957995
1143056,"SELECT MEDICAL OF MARYLAND, INC",2013-09-03,edgar/data/1143056/0001047469-13-008834.txt,3958000
1143061,SELECT MEDICAL OF NEW YORK INC,2013-09-03,edgar/data/1143061/0001047469-13-008834.txt,3958005
1143062,KENTUCKY REHABILITATION SERVICES INC,2013-09-03,edgar/data/1143062/0001047469-13-008834.txt,3958010
1143070,"METRO REHABILITATION SERVICES, INC",2013-09-03,edgar/data/1143070/0001047469-13-008834.txt,3958034
1143134,"NOVACARE OCCUPATIONAL HEALTH SERVICES, INC",2013-09-03,edgar/data/1143134/0001047469-13-008834.txt,3958040
1143171,"PROFESSIONAL THERAPEUTIC SERVICES, INC",2013-09-03,edgar/data/1143171/0001047469-13-008834.txt,3958102
1143198,"SELECT SPECIALTY HOSPITAL PONTIAC, INC",2013-09-03,edgar/data/1143198/0001047469-13-008834.txt,3958107
1143203,"SELECT SPECIALTY HOSPITAL SAN ANTONIO, INC",2013-09-03,edgar/data/1143203/0001047469-13-008834.txt,3958112
1143204,"SELECT SPECIALTY HOSPITAL SIOUX FALLS, INC",2013-09-03,edgar/data/1143204/0001047469-13-008834.txt,3958117
1143205,"SELECT SPECIALTY HOSPITAL TOPEKA, INC",2013-09-03,edgar/data/1143205/0001047469-13-008834.txt,3958122
1143206,SELECT SPECIALTY HOSPITAL TRICITIES INC,2013-09-03,edgar/data/1143206/0001047469-13-008834.txt,3958128
1143209,"SELECT SPECIALTY HOSPITAL WESTERN MICHIGAN, INC",2013-09-03,edgar/data/1143209/0001047469-13-008834.txt,3958133
1143211,SELECT SPECIALTY HOSPITAL WICHITA INC,2013-09-03,edgar/data/1143211/0001047469-13-008834.txt,3958141
1143215,SELECT SPECIALTY HOSPITAL WILMINGTON INC,2013-09-03,edgar/data/1143215/0001047469-13-008834.txt,3958146
1143219,SELECT SPECIALTY HOSPITAL YOUNGSTOWN INC,2013-09-03,edgar/data/1143219/0001047469-13-008834.txt,3958151
1143220,"SELECT SPECIALTY HOSPITALS, INC",2013-09-03,edgar/data/1143220/0001047469-13-008834.txt,3958156
1143163,PRO ACTIVE THERAPY INC,2013-09-03,edgar/data/1143163/0001047469-13-008834.txt,3958082
1143167,"PRO ACTIVE THERAPY OF NORTH CAROLINA, INC",2013-09-03,edgar/data/1143167/0001047469-13-008834.txt,3958087
1143168,PRO ACTIVE THERAPY OF SOUTH CAROLINA INC,2013-09-03,edgar/data/1143168/0001047469-13-008834.txt,3958092
1143169,"PRO ACTIVE THERAPY OF VIRGINIA, INC",2013-09-03,edgar/data/1143169/0001047469-13-008834.txt,3958097
1143222,SELECT SYNERGOS INC,2013-09-03,edgar/data/1143222/0001047469-13-008834.txt,3958161
1143226,SELECT UNIT MANAGEMENT INC,2013-09-03,edgar/data/1143226/0001047469-13-008834.txt,3958166
1143230,SLMC FINANCE CORP,2013-09-03,edgar/data/1143230/0001047469-13-008834.txt,3958171
1143246,"SPORTS & ORTHOPEDIC REHALILITATION SERVICES, INC",2013-09-03,edgar/data/1143246/0001047469-13-008834.txt,3958184
1143255,"NOVACARE REHABILITATION OF OHIO, INC.",2013-09-03,edgar/data/1143255/0001047469-13-008834.txt,3958189
1142837,SELECT SPECIALTY HOSPITAL CINCINNATI INC,2013-09-03,edgar/data/1142837/0001047469-13-008834.txt,3957704
1142838,SELECT SPECIALTY HOSPITAL COLUMBUS INC,2013-09-03,edgar/data/1142838/0001047469-13-008834.txt,3957709
1142840,SELECT SPECIALTY HOSPITAL DALLAS INC,2013-09-03,edgar/data/1142840/0001047469-13-008834.txt,3957714
1142841,SELECT SPECIALTY HOSPITAL DENVER INC,2013-09-03,edgar/data/1142841/0001047469-13-008834.txt,3957719
1142842,SELECT SPECIALTY HOSPITAL DURHAM INC,2013-09-03,edgar/data/1142842/0001047469-13-008834.txt,3957724
1142844,SELECT SPECIALTY HOSPITAL ERIE INC,2013-09-03,edgar/data/1142844/0001047469-13-008834.txt,3957729
1142845,CER WEST INC,2013-09-03,edgar/data/1142845/0001047469-13-008834.txt,3957734
1142846,SELECT SPECIALTY HOSPITAL EVANSVILLE INC,2013-09-03,edgar/data/1142846/0001047469-13-008834.txt,3957739
1142848,SELECT SPECIALTY HOSPITAL FLINT INC,2013-09-03,edgar/data/1142848/0001047469-13-008834.txt,3957744
1175505,FIVE PRIME THERAPEUTICS INC,2013-09-18,edgar/data/1175505/0001193125-13-370259.txt,3963369
1158114,"APPLIED OPTOELECTRONICS, INC.",2013-09-26,edgar/data/1158114/0001047469-13-009310.txt,3959299
1266940,"SELECT SPECIALTY HOSPITAL CONROE, INC",2013-09-03,edgar/data/1266940/0001047469-13-008834.txt,3982335
1230276,"Pandora Media, Inc.",2013-09-19,edgar/data/1230276/0001047469-13-009160.txt,3975875
1259515,CONTROL4 CORP,2013-08-02,edgar/data/1259515/0001047469-13-008006.txt,3981172
1266953,SELECT SPECIALTY HOSPITAL PALM BEACH INC,2013-09-03,edgar/data/1266953/0001047469-13-008834.txt,3982345
1266954,SELECT SPECIALTY HOSPITAL SAGINAW INC,2013-09-03,edgar/data/1266954/0001047469-13-008834.txt,3982350
1266960,SELECT SPECIALTY HOSPITAL WESTERN MISSOURI INC,2013-09-03,edgar/data/1266960/0001047469-13-008834.txt,3982355
1266961,"SELECT SPECIALTY HOSPITAL ZANESVILLE, INC",2013-09-03,edgar/data/1266961/0001047469-13-008834.txt,3982360
1266962,SELECT TRANSPORT INC,2013-09-03,edgar/data/1266962/0001047469-13-008834.txt,3982365
1266965,VICTORIA HEALTHCARE INC,2013-09-03,edgar/data/1266965/0001047469-13-008834.txt,3982370
1266973,KESSLER REHAB CENTERS INC,2013-09-03,edgar/data/1266973/0001047469-13-008834.txt,3982375
1266977,KESSLER REHABILITATION CORP,2013-09-03,edgar/data/1266977/0001047469-13-008834.txt,3982380
1266978,ARGOSY HEALTH LLC,2013-09-03,edgar/data/1266978/0001047469-13-008834.txt,3982385
1266983,"COMMUNITY REHAB CENTERS OF MASSACHUSETTS, INC",2013-09-03,edgar/data/1266983/0001047469-13-008834.txt,3982390
1266996,"KESSLER INSTITUTE FOR REHABILITATION, INC",2013-09-03,edgar/data/1266996/0001047469-13-008834.txt,3982395
1267002,KESSLER REHABILITATION SERVICES INC,2013-09-03,edgar/data/1267002/0001047469-13-008834.txt,3982400
1266949,"SELECT SPECIALTY HOSPITAL LEXINGTON, INC",2013-09-03,edgar/data/1266949/0001047469-13-008834.txt,3982340
1280600,ACCELERON PHARMA INC,2013-09-19,edgar/data/1280600/0001047469-13-009174.txt,3984997
1302573,OncoMed Pharmaceuticals Inc,2013-07-18,edgar/data/1302573/0001193125-13-293600.txt,3990064
1310318,"N360X, L.L.C.",2013-07-10,edgar/data/1310318/0001193125-13-287046.txt,3991651
1310320,"SEITEL CANADA HOLDINGS, INC.",2013-07-10,edgar/data/1310320/0001193125-13-287046.txt,3991656
1310321,SEITEL DATA CORP.,2013-07-10,edgar/data/1310321/0001193125-13-287046.txt,3991661
1310322,"SEITEL DATA, LTD.",2013-07-10,edgar/data/1310322/0001193125-13-287046.txt,3991666
1310323,"SEITEL DELAWARE, INC.",2013-07-10,edgar/data/1310323/0001193125-13-287046.txt,3991671
1310316,"DDD ENERGY, INC.",2013-07-10,edgar/data/1310316/0001193125-13-287046.txt,3991641
1310317,"Seitel Data Processing, Inc.",2013-07-10,edgar/data/1310317/0001193125-13-287046.txt,3991646
1310324,"SEITEL IP HOLDINGS, LLC",2013-07-10,edgar/data/1310324/0001193125-13-287046.txt,3991676
1310325,"SEITEL MANAGEMENT, INC.",2013-07-10,edgar/data/1310325/0001193125-13-287046.txt,3991681
1310329,SEITEL OFFSHORE CORP.,2013-07-10,edgar/data/1310329/0001193125-13-287046.txt,3991686
1310330,"SEITEL SOLUTIONS, INC.",2013-07-10,edgar/data/1310330/0001193125-13-287046.txt,3991691
1310331,"SEITEL SOLUTIONS, LLC",2013-07-10,edgar/data/1310331/0001193125-13-287046.txt,3991696
1310333,"SEITEL SOLUTIONS, LTD.",2013-07-10,edgar/data/1310333/0001193125-13-287046.txt,3991701
1310334,"SEITEL SOLUTIONS HOLDINGS, LLC",2013-07-10,edgar/data/1310334/0001193125-13-287046.txt,3991706
1310336,"SI HOLDINGS, G.P.",2013-07-10,edgar/data/1310336/0001193125-13-287046.txt,3991711
1329793,"Select Specialty Hospital - Springfield, Inc.",2013-09-03,edgar/data/1329793/0001047469-13-008834.txt,3996642
1311596,Regado Biosciences Inc,2013-08-22,edgar/data/1311596/0001193125-13-343907.txt,3991969
1313536,SOTHERLY HOTELS LP,2013-09-26,edgar/data/1313536/0001193125-13-379973.txt,3992514
1315657,XOOM Corp,2013-09-11,edgar/data/1315657/0001193125-13-363370.txt,3993100
1329758,"Select Medical Property Ventures, LLC",2013-09-03,edgar/data/1329758/0001047469-13-008834.txt,3996551
1329759,"Select Medical Rehabilitation Services, Inc.",2013-09-03,edgar/data/1329759/0001047469-13-008834.txt,3996556
1329760,"Select Provider Networks, Inc.",2013-09-03,edgar/data/1329760/0001047469-13-008834.txt,3996561
1329762,"Select Specialty Hospital - Augusta, Inc.",2013-09-03,edgar/data/1329762/0001047469-13-008834.txt,3996566
1329767,"Select Specialty Hospital - Colorado Springs, Inc.",2013-09-03,edgar/data/1329767/0001047469-13-008834.txt,3996571
1329769,"Select Specialty Hospital - Danville, Inc.",2013-09-03,edgar/data/1329769/0001047469-13-008834.txt,3996576
1329771,"Select Specialty Hospital - Greensboro, Inc.",2013-09-03,edgar/data/1329771/0001047469-13-008834.txt,3996581
1313911,Rally Software Development Corp,2013-07-25,edgar/data/1313911/0001047469-13-007784.txt,3992563
1329772,"Select Specialty Hospital - Grosse Pointe, Inc.",2013-09-03,edgar/data/1329772/0001047469-13-008834.txt,3996586
1329773,"Select Specialty Hospital - Kalamazoo, Inc.",2013-09-03,edgar/data/1329773/0001047469-13-008834.txt,3996591
1329775,"Select Specialty Hospital - Longview, Inc.",2013-09-03,edgar/data/1329775/0001047469-13-008834.txt,3996596
1329776,"Select Specialty Hospital - Madison, Inc.",2013-09-03,edgar/data/1329776/0001047469-13-008834.txt,3996601
1329777,"Select Specialty Hospital - McKeesport, Inc.",2013-09-03,edgar/data/1329777/0001047469-13-008834.txt,3996607
1329778,"Select Specialty Hospital - Midland, Inc.",2013-09-03,edgar/data/1329778/0001047469-13-008834.txt,3996612
1329783,"Select Specialty Hospital - Orlando, Inc.",2013-09-03,edgar/data/1329783/0001047469-13-008834.txt,3996617
1329784,"Select Specialty Hospital - Panama City, Inc.",2013-09-03,edgar/data/1329784/0001047469-13-008834.txt,3996622
1329787,"Select Specialty Hospital - Pittsburgh/UPMC, Inc.",2013-09-03,edgar/data/1329787/0001047469-13-008834.txt,3996627
1329790,"Select Specialty Hospital - Quad Cities, Inc.",2013-09-03,edgar/data/1329790/0001047469-13-008834.txt,3996632
1329792,"Select Specialty Hospital - Savannah, Inc.",2013-09-03,edgar/data/1329792/0001047469-13-008834.txt,3996637
1329978,"Kessler Professional Services, LLC",2013-09-03,edgar/data/1329978/0001047469-13-008834.txt,3996776
1329979,"Kessler Orthotic & Prosthetic Services, Inc.",2013-09-03,edgar/data/1329979/0001047469-13-008834.txt,3996781
1329794,"Select Specialty Hospital - Winston-Salem, Inc.",2013-09-03,edgar/data/1329794/0001047469-13-008834.txt,3996647
1356090,INTREXON CORP,2013-08-08,edgar/data/1356090/0001193125-13-325366.txt,4002464
1349929,"CANCER GENETICS, INC",2013-08-14,edgar/data/1349929/0001193125-13-334651.txt,4000847
1355790,International Stem Cell CORP,2013-07-19,edgar/data/1355790/0001193125-13-295805.txt,4002388
1370880,"FireEye, Inc.",2013-09-20,edgar/data/1370880/0001193125-13-373183.txt,4006045
1375514,MONTAGE TECHNOLOGY GROUP LTD,2013-09-26,edgar/data/1375514/0001193125-13-379972.txt,4006975
1378992,BERRY PLASTICS GROUP INC,2013-07-18,edgar/data/1378992/0001193125-13-294301.txt,4007943
1378718,"Wesco Aircraft Holdings, Inc",2013-08-09,edgar/data/1378718/0001047469-13-008294.txt,4007818
1393361,"Advantage Rehabilitation Clinics, Inc.",2013-09-03,edgar/data/1393361/0001047469-13-008834.txt,4011544
1383701,Conatus Pharmaceuticals Inc,2013-07-25,edgar/data/1383701/0001193125-13-302836.txt,4009003
1384905,RingCentral Inc,2013-09-27,edgar/data/1384905/0001193125-13-382354.txt,4009326
1385228,"BIND Therapeutics, Inc",2013-09-20,edgar/data/1385228/0001193125-13-373446.txt,4009503
1403708,Evoke Pharma Inc,2013-09-25,edgar/data/1403708/0001193125-13-378478.txt,4014383
1401112,Paragon Shipping Inc.,2013-09-24,edgar/data/1401112/0001193125-13-375539.txt,4013400
1407190,Violin Memory Inc,2013-09-27,edgar/data/1407190/0001193125-13-382136.txt,4015178
1415301,"Del Frisco's Restaurant Group, Inc.",2013-07-26,edgar/data/1415301/0001193125-13-304923.txt,4017538
1415624,YuMe Inc,2013-08-07,edgar/data/1415624/0001047469-13-008192.txt,4017661
1410939,Ophthotech Corp.,2013-09-25,edgar/data/1410939/0001193125-13-378605.txt,4016418
1466085,"INDEPENDENCE REALTY TRUST, INC",2013-08-14,edgar/data/1466085/0001193125-13-333326.txt,4028714
1441693,MARRONE BIO INNOVATIONS INC,2013-08-02,edgar/data/1441693/0001193125-13-317315.txt,4023868
1444307,ONCOSEC MEDICAL Inc,2013-09-17,edgar/data/1444307/0001104659-13-070483.txt,4024432
1449792,"PIONEER POWER SOLUTIONS, INC.",2013-09-20,edgar/data/1449792/0001144204-13-051722.txt,4025342
1424929,FOX FACTORY HOLDING CORP,2013-08-08,edgar/data/1424929/0001193125-13-325386.txt,4020148
1439222,AGIOS PHARMACEUTICALS INC,2013-07-24,edgar/data/1439222/0001193125-13-300608.txt,4023374
1475274,"RetailMeNot, Inc.",2013-07-19,edgar/data/1475274/0001193125-13-294853.txt,4031156
1488613,"Foundation Medicine, Inc.",2013-09-25,edgar/data/1488613/0001193125-13-378079.txt,4034600
1477200,Rocket Fuel Inc.,2013-09-20,edgar/data/1477200/0001047469-13-009211.txt,4031700
1476963,"HEAT BIOLOGICS, INC.",2013-07-24,edgar/data/1476963/0001553350-13-000441.txt,4031590
1482080,"CELLULAR DYNAMICS INTERNATIONAL, INC.",2013-07-26,edgar/data/1482080/0001193125-13-303214.txt,4032746
1490660,"Marketo, Inc.",2013-09-13,edgar/data/1490660/0001047469-13-009031.txt,4035235
1528849,Restoration Hardware Holdings Inc,2013-07-15,edgar/data/1528849/0001193125-13-290413.txt,4048399
1505512,Regulus Therapeutics Inc.,2013-07-17,edgar/data/1505512/0001193125-13-292289.txt,4039976
1513761,Norwegian Cruise Line Holdings Ltd.,2013-08-12,edgar/data/1513761/0001193125-13-330929.txt,4042665
1526160,Fleetmatics Group plc,2013-07-25,edgar/data/1526160/0001193125-13-301559.txt,4047192
1526160,Fleetmatics Group plc,2013-09-18,edgar/data/1526160/0001193125-13-369726.txt,4047193
1551497,Select Physical Therapy of Cave Springs Limited Partnership,2013-09-03,edgar/data/1551497/0001047469-13-008834.txt,4055590
1533526,"GLOBAL BRASS & COPPER HOLDINGS, INC.",2013-09-26,edgar/data/1533526/0001193125-13-380147.txt,4050040
1539838,"Diamondback Energy, Inc.",2013-08-15,edgar/data/1539838/0001539838-13-000065.txt,4051775
1551549,"Regency Hospital Co of South Carolina, L.L.C.",2013-09-03,edgar/data/1551549/0001047469-13-008834.txt,4055700
1551550,"Regency Hospital Company, L.L.C.",2013-09-03,edgar/data/1551550/0001047469-13-008834.txt,4055705
1551551,"Regency Hospital of Cincinnati, LLC",2013-09-03,edgar/data/1551551/0001047469-13-008834.txt,4055710
1551552,"Regency Hospital of Columbus, LLC",2013-09-03,edgar/data/1551552/0001047469-13-008834.txt,4055715
1551553,"Regency Hospital of Covington, LLC",2013-09-03,edgar/data/1551553/0001047469-13-008834.txt,4055720
